id_aluno;ano;genero;idade;anos_na_pm;instituicao;fase;fase_ideal;defasagem;inde;pedra;IAA;IEG;IPS;IPP;IDA;IPV;IAN;nota_mat;nota_por;nota_ing;qtd_avaliadores;defasagem_prox;inde_prox;fase_prox;var_defasagem;var_inde;risco
RA-318;2023;F;15,0;4;Pública;4,0;5,0;-1,0;6,856575;Ágata;7,9;8,1;6,26;7,96875;4,9;7,71;5,0;5,0;5,0;4,7;4,0;-1,0;7,025000925866668;5,0;0,0;0,16842592586666782;0
RA-319;2022;M;13,0;0;Pública;3,0;3,0;0,0;7,448;Ametista;9,2;7,7;7,5;;5,2;7,5;10,0;6,3;4,3;5,0;3,0;0,0;8,367208333;4,0;0,0;0,9192083330000003;0
RA-319;2023;M;14,0;1;Concluiu o 3º EM;4,0;4,0;0,0;8,367208333;Topázio;9,6;9,2;5,0;8,59375;7,2;8,88;10,0;5,7;5,8;10,0;4,0;0,0;7,948699561466667;5,0;0,0;-0,4185087715333333;0
RA-32;2022;F;16,0;4;Privada - Parceira;6,0;6,0;0,0;7,37;Ametista;8,8;5,2;8,8;;6,1;7,944;10,0;5,7;3,6;8,9;4,0;0,0;6,716666667;7,0;0,0;-0,653333333;0
RA-320;2022;F;14,0;0;Pública;3,0;4,0;-1,0;7,897;Ametista;8,8;10,0;6,9;;6,4;8,667;5,0;7,3;6,3;5,7;3,0;0,0;8,393508333;4,0;1,0;0,4965083329999995;0
RA-320;2023;F;14,0;1;Pública;4,0;4,0;0,0;8,393508333;Topázio;9,2;9,9;7,52;8,59375;5,5;8,96;10,0;5,7;6,0;4,7;4,0;0,0;8,442258333333335;5,0;0,0;0,04875000033333521;0
RA-321;2022;F;12,0;0;Pública;3,0;3,0;0,0;7,792;Ametista;9,2;9,1;5,6;;5,2;8,278;10,0;5,7;6,2;3,7;3,0;1,0;7,695233333;4,0;1,0;-0,0967666669999998;0
RA-321;2023;F;13,0;1;Pública;4,0;3,0;1,0;7,695233333;Ametista;8,3;9,4;2,52;8,125;6,2;8,42;10,0;6,0;5,8;6,7;4,0;1,0;8,125807932933334;5,0;0,0;0,43057459993333413;0
RA-322;2022;F;13,0;0;Pública;3,0;3,0;0,0;6,859;Ágata;7,1;8,1;5,0;;4,7;6,778;10,0;4,3;5,7;4,0;3,0;0,0;7,037808333;4,0;0,0;0,1788083330000001;0
RA-324;2022;F;10,0;0;Pública;2,0;2,0;0,0;8,27;Topázio;10,0;9,3;6,9;;6,8;8,611;10,0;6,3;7,2;;3,0;0,0;7,6354;2,0;0,0;-0,6345999999999998;0
RA-325;2022;M;10,0;0;Pública;2,0;2,0;0,0;7,619;Ametista;9,5;6,8;7,5;;6,0;8,444;10,0;6,0;6,0;;3,0;0,0;6,243;2,0;0,0;-1,3759999999999994;0
RA-325;2023;M;11,0;1;Pública;2,0;2,0;0,0;6,243;Ágata;0,0;7,1;5,0;8,125;5,6;7,0025;10,0;3,8;7,3;;3,0;0,0;8,385133333233336;3,0;0,0;2,1421333332333354;0
RA-326;2022;F;12,0;0;Pública;2,0;3,0;-1,0;8,22;Topázio;10,0;9,7;5,0;;9,0;8,944;5,0;8,7;9,3;;3,0;0,0;8,65075;3,0;1,0;0,43074999999999974;0
RA-326;2023;F;13,0;1;Privada;3,0;3,0;0,0;8,65075;Topázio;9,6;9,4;3,14;9,0625;8,2;9,76;10,0;8,3;7,5;8,8;4,0;1,0;8,832389092333335;4,0;1,0;0,18163909233333442;0
RA-330;2022;F;14,0;4;Pública;2,0;4,0;-2,0;6,446;Ágata;9,5;8,8;7,5;;2,5;7,056;5,0;2,3;2,7;;3,0;-2,0;6,084875;3,0;0,0;-0,3611249999999995;0
RA-331;2022;F;12,0;3;Pública;2,0;3,0;-1,0;6,636;Ágata;9,0;8,7;7,5;;3,7;6,944;5,0;2,3;5,0;;3,0;0,0;7,039791667;3,0;1,0;0,40379166700000013;0
RA-331;2023;F;13,0;4;Pública;3,0;3,0;0,0;7,039791667;Ametista;9,6;8,6;2,52;7,03125;5,2;6,7975;10,0;5,7;4,8;5,2;4,0;-1,0;6,231045707066668;3,0;-1,0;-0,808745959933332;1
RA-332;2022;M;13,0;5;Privada - Parceira;2,0;3,0;-1,0;7,883;Ametista;9,5;9,0;8,1;;7,5;8,5;5,0;7,5;7,5;;3,0;-1,0;8,002591667;3,0;0,0;0,11959166700000079;0
RA-332;2023;M;14,0;6;Privada - Apadrinhamento;3,0;4,0;-1,0;8,002591667;Topázio;9,2;8,4;8,76;8,28125;6,8;9,175;5,0;6,3;7,7;6,5;4,0;1,0;8,421271701;4,0;2,0;0,4186800339999994;0
RA-336;2022;M;13,0;6;Pública;2,0;3,0;-1,0;6,787;Ágata;9,5;8,5;4,4;;5,1;7,889;5,0;4,5;5,7;;3,0;-1,0;5,887708333;3,0;0,0;-0,899291667;0
RA-336;2023;M;14,0;7;Pública;3,0;4,0;-1,0;5,887708333;Quartzo;0,0;7,5;6,89;7,34375;5,1;7,255;5,0;6,7;5,2;3,3;4,0;0,0;6,834286748466667;4,0;1,0;0,946578415466667;0
RA-338;2022;M;12,0;3;Pública;2,0;3,0;-1,0;6,837;Ágata;8,5;7,3;7,5;;5,8;7,611;5,0;5,3;6,2;;3,0;0,0;8,287441667;3,0;1,0;1,4504416669999998;0
RA-338;2023;M;13,0;4;Pública;3,0;3,0;0,0;8,287441667;Topázio;8,3;9,1;7,52;8,59375;6,7;8,38;10,0;8,7;7,0;4,5;4,0;0,0;8,052795331466667;4,0;0,0;-0,23464633553333236;0
RA-339;2022;F;11,0;3;Pública;2,0;2,0;0,0;8,488;Topázio;6,9;9,9;7,5;;8,1;8,889;10,0;7,1;9,2;;3,0;0,0;7,377583333;3,0;0,0;-1,110416667;0
RA-339;2023;F;12,0;4;Pública;3,0;3,0;0,0;7,377583333;Ametista;0,0;8,9;7,52;7,8125;7,1;8,255;10,0;7,7;5,7;7,8;4,0;1,0;7,711540746133334;4,0;1,0;0,3339574131333345;0
RA-34;2022;M;17,0;6;Privada - Parceira;6,0;7,0;-1,0;6,259;Ágata;9,6;4,8;8,1;;3,8;7,278;5,0;4,7;4,0;2,8;4,0;0,0;;8,0;1,0;;0
RA-340;2022;M;11,0;5;Pública;2,0;2,0;0,0;7,721;Ametista;9,0;8,2;7,5;;6,5;7,667;10,0;6,0;7,0;;3,0;-1,0;7,059666667;2,0;-1,0;-0,661333333;1
RA-340;2023;M;12,0;6;Pública;2,0;3,0;-1,0;7,059666667;Ametista;0,0;9,6;2,52;9,166666667;8,9;8,505;5,0;9,0;8,7;;3,0;0,0;6,715437329466668;3,0;1,0;-0,3442293375333323;0
RA-342;2022;F;14,0;1;Pública;2,0;4,0;-2,0;6,941;Ágata;9,0;6,7;7,5;;6,6;7,5;5,0;5,5;7,7;;3,0;-2,0;7,539875;3,0;0,0;0,5988750000000005;0
RA-342;2023;F;15,0;2;Pública;3,0;5,0;-2,0;7,539875;Ametista;7,5;8,6;7,52;7,96875;6,6;8,505;5,0;6,3;7,8;5,7;4,0;-1,0;6,757026587266667;4,0;1,0;-0,7828484127333333;0
RA-343;2022;M;14,0;2;Pública;2,0;4,0;-2,0;6,9;Ágata;9,5;7,4;7,5;;5,9;7,167;5,0;4,2;7,7;;3,0;-2,0;6,779591667;3,0;0,0;-0,12040833300000031;0
RA-345;2022;M;13,0;1;Pública;2,0;3,0;-1,0;5,75;Quartzo;9,5;5,4;5,6;;3,6;6,667;5,0;1,3;5,8;;3,0;-1,0;6,534766667;3,0;0,0;0,7847666670000004;0
RA-346;2022;M;10,0;0;Pública;2,0;2,0;0,0;8,143;Topázio;10,0;9,1;7,5;;7,0;7,889;10,0;6,0;8,0;;3,0;1,0;7,305541667;3,0;1,0;-0,8374583330000007;0
RA-346;2023;M;11,0;1;Pública;3,0;2,0;1,0;7,305541667;Ametista;0,0;9,4;8,14;7,96875;6,2;7,84;10,0;6,7;5,5;6,5;4,0;0,0;7,761749603200001;3,0;-1,0;0,4562079362000011;0
RA-347;2022;F;12,0;3;Pública;2,0;3,0;-1,0;7,908;Ametista;9,0;10,0;5,6;;8,5;8,0;5,0;8,5;8,5;;3,0;0,0;7,61835;3,0;1,0;-0,28964999999999996;0
RA-347;2023;F;13,0;4;Pública;3,0;3,0;0,0;7,61835;Ametista;6,7;9,5;2,52;7,8125;7,3;7,7925;10,0;6,7;6,2;9,0;4,0;1,0;8,384742583733333;4,0;1,0;0,7663925837333325;0
RA-348;2022;M;12,0;0;Pública;2,0;3,0;-1,0;5,864;Quartzo;9,0;8,7;7,5;;1,8;5,833;5,0;0,5;3,0;;3,0;-1,0;6,817866667;2,0;0,0;0,9538666669999998;0
RA-35;2022;F;17,0;3;Privada - Parceira;6,0;7,0;-1,0;8,965;Topázio;10,0;9,6;9,4;;8,5;10,0;5,0;9,0;7,1;9,3;4,0;0,0;;8,0;1,0;;0
RA-35;2023;F;18,0;4;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-350;2022;F;11,0;0;Pública;2,0;2,0;0,0;8,206;Topázio;10,0;8,8;7,5;;6,5;8,611;10,0;7,0;6,0;;3,0;-1,0;7,972033333;2,0;-1,0;-0,2339666669999998;1
RA-352;2022;M;11,0;3;Pública;2,0;2,0;0,0;7,834;Ametista;9,0;8,1;5,6;;7,0;8,389;10,0;7,3;6,7;;3,0;0,0;7,840341667;3,0;0,0;0,006341667000000051;0
RA-352;2023;M;12,0;4;Pública;3,0;3,0;0,0;7,840341667;Ametista;9,2;8,1;6,26;7,96875;7,2;7,17;10,0;8,2;6,0;7,5;4,0;1,0;5,9794829346;4,0;1,0;-1,8608587323999997;0
RA-353;2022;F;11,0;0;Pública;2,0;2,0;0,0;8,264;Topázio;7,0;10,0;7,5;;7,5;8,444;10,0;8,0;7,0;;3,0;0,0;8,309016667;3,0;0,0;0,04501666700000051;0
RA-356;2022;M;12,0;3;Pública;2,0;3,0;-1,0;6,69;Ágata;10,0;8,4;5,0;;4,6;8,278;5,0;5,3;3,8;;3,0;0,0;6,452008333;3,0;1,0;-0,23799166700000018;0
RA-356;2023;M;13,0;4;Pública;3,0;3,0;0,0;6,452008333;Ágata;9,2;8,5;2,52;6,09375;3,4;6,5025;10,0;4,3;4,5;1,3;4,0;1,0;6,627336016533334;4,0;1,0;0,17532768353333417;0
RA-357;2022;M;12,0;0;Pública;2,0;3,0;-1,0;7,836;Ametista;8,0;9,6;7,5;;8,5;7,778;5,0;10,0;7,0;;3,0;-1,0;8,2832;2,0;0,0;0,4472000000000005;0
RA-357;2023;M;13,0;1;Pública;2,0;3,0;-1,0;8,2832;Topázio;8,5;9,6;7,52;8,75;8,7;8,23;5,0;8,7;8,7;;3,0;-1,0;7,731569404200001;3,0;0,0;-0,5516305957999998;0
RA-359;2022;F;12,0;3;Pública;2,0;3,0;-1,0;6,606;Ágata;9,0;7,0;7,5;;4,6;7,5;5,0;3,3;5,8;;3,0;0,0;7,627125;3,0;1,0;1,0211250000000005;0
RA-359;2023;F;13,0;4;Pública;3,0;3,0;0,0;7,627125;Ametista;9,6;9,2;2,52;7,65625;5,8;8,255;10,0;6,0;6,7;4,7;4,0;1,0;7,492006349133335;4,0;1,0;-0,13511865086666575;0
RA-36;2022;F;17,0;3;Privada - Parceira;6,0;7,0;-1,0;7,876;Ametista;9,2;9,0;6,9;;6,8;8,944;5,0;8,5;4,3;7,8;4,0;0,0;;8,0;1,0;;0
RA-36;2023;F;18,0;4;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-360;2022;F;12,0;3;Pública;2,0;3,0;-1,0;7,075;Ametista;9,5;8,5;7,5;;5,2;7,5;5,0;4,7;5,7;;3,0;0,0;5,790875;3,0;1,0;-1,2841250000000004;0
RA-360;2023;F;13,0;4;Pública;3,0;3,0;0,0;5,790875;Quartzo;0,0;7,3;2,52;7,34375;4,3;7,4225;10,0;5,3;4,8;2,8;4,0;-1,0;6,293175689166667;3,0;-1,0;0,5023006891666668;1
RA-362;2022;F;12,0;4;Pública;2,0;3,0;-1,0;7,413;Ametista;8,5;7,9;7,5;;7,9;7,5;5,0;6,5;9,3;;3,0;0,0;6,392625;3,0;1,0;-1,0203750000000005;0
RA-363;2022;M;12,0;0;Pública;2,0;3,0;-1,0;6,644;Ágata;10,0;10,0;6,9;;2,0;7,056;5,0;1,0;3,0;;3,0;-1,0;6,680833333;2,0;0,0;0,03683333299999969;0
RA-363;2023;M;13,0;1;Pública;2,0;3,0;-1,0;6,680833333;Ágata;0,0;9,9;2,52;8,541666667;6,8;8,673333333;5,0;6,8;6,8;;3,0;0,0;7,617803571466666;3,0;1,0;0,9369702384666665;0
RA-364;2022;M;11,0;3;Pública;2,0;2,0;0,0;8,75;Topázio;9,5;10,0;7,5;;8,8;8,167;10,0;9,5;8,0;;3,0;0,0;7,734891667;3,0;0,0;-1,0151083329999997;0
RA-364;2023;M;12,0;4;Pública;3,0;3,0;0,0;7,734891667;Ametista;8,8;9,0;6,89;7,03125;5,8;7,505;10,0;8,0;5,2;4,3;4,0;0,0;8,2697037582;3,0;0,0;0,5348120912000001;0
RA-365;2022;F;10,0;0;Pública;2,0;2,0;0,0;8,063;Topázio;8,0;10,0;5,0;;7,8;7,833;10,0;6,0;9,5;;3,0;0,0;8,6587;2,0;0,0;0,595699999999999;0
RA-365;2023;F;10,0;1;Pública;2,0;2,0;0,0;8,6587;Topázio;10,0;9,9;2,52;8,958333333;8,7;8,953333333;10,0;8,2;9,2;;3,0;1,0;8,526983333333334;3,0;1,0;-0,13171666666666582;0
RA-367;2022;F;12,0;4;Pública;2,0;3,0;-1,0;6,95;Ágata;8,5;7,4;6,3;;6,7;7,5;5,0;5,2;8,2;;3,0;0,0;7,38685;3,0;1,0;0,43684999999999974;0
RA-367;2023;F;12,0;5;Pública;3,0;3,0;0,0;7,38685;Ametista;8,8;8,7;2,52;7,8125;5,9;7,7925;10,0;7,0;5,5;5,2;4,0;1,0;7,209434085200001;4,0;1,0;-0,17741591479999919;0
RA-368;2022;M;13,0;4;Privada - Parceira;2,0;3,0;-1,0;6,969;Ágata;8,0;7,9;5,0;;7,3;7,5;5,0;5,5;9,0;;3,0;-1,0;5,796458333;3,0;0,0;-1,172541667;0
RA-368;2023;M;14,0;5;Pública;3,0;4,0;-1,0;5,796458333;Quartzo;0,0;7,7;2,52;7,03125;6,7;7,34;5,0;5,0;7,2;7,8;4,0;-1,0;6,782158333333333;3,0;0,0;0,9857000003333329;0
RA-369;2022;M;11,0;0;Pública;2,0;2,0;0,0;6,973;Ágata;9,0;6,9;7,5;;4,8;6,889;10,0;4,0;5,5;;3,0;-1,0;6,0197;2,0;-1,0;-0,9532999999999996;1
RA-369;2023;M;12,0;1;Pública;2,0;3,0;-1,0;6,0197;Ágata;10,0;4,1;5,0;8,541666667;4,0;7,726666667;5,0;5,0;3,0;;3,0;0,0;5,667282265;3,0;1,0;-0,3524177350000004;0
RA-373;2022;M;11,0;0;Pública;2,0;2,0;0,0;7,503;Ametista;6,4;9,5;5,0;;7,3;6,944;10,0;6,5;8,0;;3,0;-1,0;6,805;2,0;-1,0;-0,6980000000000004;1
RA-374;2022;F;12,0;1;Pública;2,0;3,0;-1,0;7,747;Ametista;9,0;9,8;7,5;;6,9;7,944;5,0;5,3;8,5;;3,0;0,0;7,533891667;3,0;1,0;-0,2131083330000001;0
RA-375;2022;M;11,0;3;Pública;2,0;2,0;0,0;7,831;Ametista;9,0;9,5;7,5;;5,4;7,667;10,0;3,3;7,5;;3,0;-1,0;7,070833333;2,0;-1,0;-0,760166667;1
RA-375;2023;M;12,0;4;Pública;2,0;3,0;-1,0;7,070833333;Ametista;0,0;9,9;5,0;8,541666667;7,9;8,283333333;5,0;6,8;9,0;;3,0;0,0;7,970034615400001;3,0;1,0;0,8992012824000009;0
RA-376;2022;F;12,0;3;Pública;2,0;3,0;-1,0;6,957;Ágata;9,0;9,0;7,5;;4,3;7,5;5,0;2,0;6,7;;3,0;-1,0;7,1392;2,0;0,0;0,18219999999999992;0
RA-376;2023;F;13,0;4;Pública;2,0;3,0;-1,0;7,1392;Ametista;8,5;9,6;2,52;7,916666667;5,9;8,226666667;5,0;4,3;7,5;;3,0;-1,0;5,896573588800001;3,0;0,0;-1,242626411199999;0
RA-377;2022;F;12,0;1;Pública;2,0;3,0;-1,0;6,743;Ágata;9,0;7,7;5,6;;6,2;6,833;5,0;4,3;8,0;;3,0;0,0;7,205041667;3,0;1,0;0,4620416669999994;0
RA-377;2023;F;13,0;2;Pública;3,0;3,0;0,0;7,205041667;Ametista;9,6;7,6;5,0;7,34375;4,8;7,6275;10,0;6,0;5,7;2,8;4,0;0,0;7,480115873000001;4,0;0,0;0,2750742060000011;0
RA-38;2022;F;17,0;5;Privada - Parceira;6,0;7,0;-1,0;8,523;Topázio;9,2;8,9;7,5;;8,6;9,833;5,0;9,0;7,0;9,7;4,0;0,0;8,835333333;7,0;1,0;0,31233333299999977;0
RA-38;2023;F;17,0;6;Privada - Apadrinhamento;7,0;7,0;0,0;8,835333333;Topázio;9,6;9,7;7,52;8,75;7,7;8,8825;10,0;8,2;8,8;6,0;4,0;0,0;;8,0;0,0;;0
RA-380;2022;M;13,0;5;Pública;2,0;3,0;-1,0;4,556;Quartzo;7,9;4,4;5,0;;2,5;4,833;5,0;2,3;2,7;;3,0;-1,0;4,912375;3,0;0,0;0,3563749999999999;0
RA-381;2022;M;13,0;4;Pública;2,0;3,0;-1,0;6,454;Ágata;9,0;8,3;6,9;;3,3;6,944;5,0;1,5;5,2;;3,0;-1,0;5,758041667;3,0;0,0;-0,6959583330000001;0
RA-381;2023;M;14,0;5;Pública;3,0;4,0;-1,0;5,758041667;Quartzo;0,0;8,4;6,89;7,34375;3,9;6,84;5,0;5,3;5,3;1,2;4,0;-2,0;5,940775;3,0;-1,0;0,18273333300000072;1
RA-382;2022;M;14,0;5;Pública;2,0;4,0;-2,0;6,777;Ágata;9,0;7,7;6,3;;5,4;7,333;5,0;4,0;6,8;;3,0;-2,0;6,223833333;3,0;0,0;-0,5531666670000002;0
RA-382;2023;M;15,0;6;Pública;3,0;5,0;-2,0;6,223833333;Ágata;0,0;9,4;6,26;7,5;5,2;7,1725;5,0;5,0;5,8;4,7;4,0;-1,0;5,805712280733333;4,0;1,0;-0,41812105226666674;0
RA-383;2022;M;11,0;3;Pública;2,0;2,0;0,0;8,4;Topázio;9,0;9,6;7,5;;8,1;7,778;10,0;8,0;8,2;;3,0;0,0;7,5408;3,0;0,0;-0,8592000000000004;0
RA-383;2023;M;12,0;4;Pública;3,0;3,0;0,0;7,5408;Ametista;9,2;8,8;3,14;7,5;6,5;7,5;10,0;6,3;6,2;7,0;4,0;1,0;8,036024386733335;4,0;1,0;0,4952243867333346;0
RA-384;2022;F;12,0;5;Pública;2,0;3,0;-1,0;7,558;Ametista;9,0;8,4;6,3;;8,1;8,0;5,0;8,0;8,2;;3,0;0,0;6,757958333;3,0;1,0;-0,8000416669999995;0
RA-384;2023;F;13,0;6;Pública;3,0;3,0;0,0;6,757958333;Ágata;0,0;9,1;2,52;7,65625;7,3;7,335;10,0;6,3;7,2;8,3;4,0;0,0;8,072200721466668;4,0;0,0;1,3142423884666679;0
RA-386;2022;M;13,0;3;Pública;2,0;3,0;-1,0;6,104;Ágata;10,0;5,9;5,6;;4,0;7,222;5,0;3,7;4,3;;3,0;-1,0;5,758425;3,0;0,0;-0,3455750000000002;0
RA-387;2022;M;13,0;3;Pública;2,0;3,0;-1,0;6,323;Ágata;7,0;8,2;7,5;;3,7;6,833;5,0;1,3;6,0;;3,0;-1,0;4,794333333;3,0;0,0;-1,5286666670000004;0
RA-387;2023;M;14,0;4;Pública;3,0;4,0;-1,0;4,794333333;Quartzo;0,0;6,8;2,52;6,875;3,0;7,0075;5,0;4,3;2,8;1,8;4,0;-1,0;6,125500000000001;3,0;0,0;1,3311666670000006;0
RA-388;2022;F;14,0;3;Pública;2,0;4,0;-2,0;6,654;Ágata;7,9;8,5;5,6;;4,5;7,722;5,0;3,5;5,5;;3,0;-2,0;5,630833333;3,0;0,0;-1,023166667;0
RA-388;2023;F;15,0;4;Pública;3,0;5,0;-2,0;5,630833333;Quartzo;0,0;7,4;5,63;6,875;4,2;7,835;5,0;6,0;4,3;2,2;4,0;-1,0;5,965307936466667;4,0;1,0;0,334474603466667;0
RA-389;2022;M;11,0;3;Pública;2,0;2,0;0,0;7,184;Ametista;8,0;8,9;7,5;;3,5;7,556;10,0;2,0;5,0;;3,0;-1,0;6,687;2,0;-1,0;-0,4969999999999999;1
RA-389;2023;M;12,0;4;Pública;2,0;3,0;-1,0;6,687;Ágata;0,0;8,2;2,52;8,75;8,2;8,95;5,0;6,8;9,5;;3,0;0,0;7,2079551282;3,0;1,0;0,5209551281999998;0
RA-39;2022;F;16,0;5;Privada - Parceira;6,0;6,0;0,0;6,033;Ágata;0,0;4,8;6,9;;6,9;6,111;10,0;7,7;5,1;7,8;4,0;0,0;8,710333333;7,0;0,0;2,677333332999999;0
RA-39;2023;F;17,0;6;Privada - Apadrinhamento;7,0;7,0;0,0;8,710333333;Topázio;9,6;9,1;7,52;8,75;7,8;8,7575;10,0;8,3;7,8;7,2;4,0;0,0;;8,0;0,0;;0
RA-390;2022;F;12,0;0;Pública;2,0;3,0;-1,0;6,776;Ágata;7,4;8,8;6,3;;4,7;7,722;5,0;4,0;5,3;;3,0;0,0;6,905741667;3,0;1,0;0,12974166700000023;0
RA-390;2023;F;12,0;1;Pública;3,0;3,0;0,0;6,905741667;Ágata;7,9;8,8;2,52;7,34375;4,8;7,005;10,0;5,7;5,8;3,0;4,0;0,0;6,5472236842;3,0;0,0;-0,35851798280000047;0
RA-391;2022;F;12,0;0;Pública;2,0;3,0;-1,0;7,117;Ametista;10,0;8,1;7,5;;5,1;8,056;5,0;5,0;5,2;;3,0;0,0;6,5107;3,0;1,0;-0,6063000000000001;0
RA-392;2022;M;14,0;0;Pública;2,0;4,0;-2,0;6,418;Ágata;9,5;8,8;5,6;;4,8;6,778;5,0;3,7;5,8;;3,0;-2,0;6,567208333;3,0;0,0;0,1492083329999998;0
RA-392;2023;M;15,0;1;Pública;3,0;5,0;-2,0;6,567208333;Ágata;9,6;9,5;2,52;6,09375;4,6;7,17;5,0;6,2;4,7;2,8;4,0;-1,0;4,3639463364;4,0;1,0;-2,2032619966;0
RA-395;2022;F;11,0;4;Pública;2,0;2,0;0,0;7,683;Ametista;9,0;8,9;7,5;;4,9;8,333;10,0;4,2;5,7;;3,0;0,0;7,469175;3,0;0,0;-0,21382499999999993;0
RA-395;2023;F;12,0;5;Pública;3,0;3,0;0,0;7,469175;Ametista;9,2;8,6;2,52;7,96875;6,0;7,9175;10,0;6,7;5,3;6,0;4,0;1,0;7,169905291000001;4,0;1,0;-0,29926970899999894;0
RA-397;2022;F;14,0;5;Pública;2,0;4,0;-2,0;5,852;Quartzo;9,0;5,7;6,9;;2,8;7,167;5,0;3,3;2,3;;3,0;-1,0;6,207083333;4,0;1,0;0,3550833329999996;0
RA-397;2023;F;15,0;6;Pública;4,0;5,0;-1,0;6,207083333;Ágata;7,5;7,9;2,52;7,1875;4,6;7,465;5,0;6,7;5,0;2,0;4,0;-2,0;6,807291921866668;4,0;-1,0;0,6002085888666677;1
RA-398;2022;F;10,0;0;Pública;2,0;2,0;0,0;7,742;Ametista;9,0;9,3;7,5;;5,5;7,5;10,0;3,0;8,0;;3,0;1,0;7,153766667;3,0;1,0;-0,5882333329999998;0
RA-398;2023;F;11,0;1;Pública;3,0;2,0;1,0;7,153766667;Ametista;6,7;8,1;2,52;7,5;6,5;7,7925;10,0;9,3;5,8;4,5;4,0;0,0;7,2457999999666685;3,0;-1,0;0,09203333296666827;0
RA-399;2022;F;12,0;0;Pública;2,0;3,0;-1,0;6,58;Ágata;6,8;9,3;5,6;;4,3;7,5;5,0;3,0;5,5;;3,0;0,0;7,000033333;3,0;1,0;0,4200333330000001;0
RA-40;2022;F;16,0;6;Privada - Parceira;5,0;6,0;-1,0;7,203;Ametista;7,9;7,8;7,5;;6,8;7,75;5,0;4,7;7,3;8,4;3,0;-1,0;7,169975;6,0;0,0;-0,033025000000000304;0
RA-40;2023;F;17,0;7;Privada - Apadrinhamento;6,0;7,0;-1,0;7,169975;Ametista;7,5;8,2;7,52;7,96875;5,9;7,755;5,0;6,2;5,7;5,8;4,0;0,0;7,098051462066667;7,0;1,0;-0,07192353793333339;0
RA-400;2022;M;14,0;4;Pública;2,0;4,0;-2,0;6,042;Ágata;9,0;8,5;5,0;;1,7;7,444;5,0;1,2;2,2;;3,0;-1,0;6,529425;3,0;1,0;0,487425;0
RA-401;2022;F;12,0;1;Pública;2,0;3,0;-1,0;6,645;Ágata;6,9;9,6;7,5;;4,3;6,722;5,0;3,7;5,0;;3,0;-1,0;6,363666667;2,0;0,0;-0,2813333329999992;0
RA-401;2023;F;12,0;2;Pública;2,0;3,0;-1,0;6,363666667;Ágata;4,0;8,1;2,52;7,083333333;7,3;7,116666667;5,0;6,3;8,3;;3,0;0,0;6,728911403533334;3,0;1,0;0,36524473653333356;0
RA-402;2022;F;12,0;3;Pública;2,0;3,0;-1,0;5,261;Quartzo;9,0;3,7;5,0;;3,0;7,222;5,0;4,3;1,7;;3,0;0,0;6,632716667;3,0;1,0;1,3717166670000003;0
RA-402;2023;F;13,0;4;Pública;3,0;3,0;0,0;6,632716667;Ágata;9,2;7,3;2,52;7,8125;4,2;6,88;10,0;4,7;4,0;4,0;4,0;0,0;5,683064814833333;4,0;0,0;-0,9496518521666673;0
RA-403;2022;M;12,0;2;Pública;2,0;3,0;-1,0;7,455;Ametista;9,5;9,3;7,5;;6,3;7,5;5,0;6,5;6,2;;3,0;-1,0;7,716366667;2,0;0,0;0,2613666669999999;0
RA-403;2023;M;13,0;3;Pública;2,0;3,0;-1,0;7,716366667;Ametista;8,5;8,8;6,27;7,291666667;7,8;8,45;5,0;6,8;8,8;;3,0;0,0;8,008488888833334;3,0;1,0;0,2921222218333339;0
RA-404;2022;F;12,0;2;Pública;2,0;3,0;-1,0;6,658;Ágata;9,0;7,3;7,5;;5,3;6,944;5,0;4,0;6,5;;3,0;-1,0;6,7093;2,0;0,0;0,05129999999999946;0
RA-404;2023;F;13,0;3;Pública;2,0;3,0;-1,0;6,7093;Ágata;7,9;8,3;5,02;6,875;6,0;6,89;5,0;4,7;7,2;;3,0;0,0;6,624588235266668;3,0;1,0;-0,0847117647333322;0
RA-407;2022;M;13,0;0;Pública;2,0;3,0;-1,0;7,195;Ametista;8,5;9,3;7,5;;6,0;7,056;5,0;4,0;8,0;;3,0;-1,0;7,665083333;3,0;0,0;0,4700833329999998;0
RA-407;2023;M;14,0;1;Pública;3,0;4,0;-1,0;7,665083333;Ametista;9,6;8,6;7,52;7,8125;7,3;7,5;5,0;7,3;7,2;7,3;4,0;0,0;7,0875128168;4,0;1,0;-0,5775705161999998;0
RA-408;2022;F;12,0;0;Pública;2,0;3,0;-1,0;6,725;Ágata;8,0;9,7;7,5;;3,3;7,333;5,0;1,0;5,5;;3,0;-1,0;7,242133333;2,0;0,0;0,5171333330000003;0
RA-408;2023;F;13,0;1;Pública;2,0;3,0;-1,0;7,242133333;Ametista;7,9;8,5;3,77;8,333333333;6,8;8,45;5,0;6,0;7,5;;3,0;0,0;6,5276296297;3,0;1,0;-0,7145037033000001;0
RA-409;2022;F;11,0;0;Pública;2,0;2,0;0,0;8,15;Topázio;7,9;9,7;7,5;;7,8;7,5;10,0;6,0;9,5;;3,0;-1,0;7,621466667;2,0;-1,0;-0,5285333330000004;1
